var,date,value,table,type
Other,2010-06-30,21505.3,Tab 6b,Foreign Subsidiary
Other,2010-09-30,21642.6,Tab 6b,Foreign Subsidiary
Other,2010-12-31,21720.3,Tab 6b,Foreign Subsidiary
Other,2011-03-31,20756.6,Tab 6b,Foreign Subsidiary
Other,2011-06-30,21585.2,Tab 6b,Foreign Subsidiary
Other,2011-09-30,21984.6,Tab 6b,Foreign Subsidiary
Other,2011-12-31,21316.5,Tab 6b,Foreign Subsidiary
Other,2012-03-31,21889.1,Tab 6b,Foreign Subsidiary
Other,2012-06-30,23797.9,Tab 6b,Foreign Subsidiary
Other,2012-09-30,21905.9,Tab 6b,Foreign Subsidiary
Other,2012-12-31,22244.2,Tab 6b,Foreign Subsidiary
Other,2013-03-31,22092.6,Tab 6b,Foreign Subsidiary
Other,2013-06-30,23095.5,Tab 6b,Foreign Subsidiary
Other,2013-09-30,22621.4,Tab 6b,Foreign Subsidiary
Other,2013-12-31,21829.1,Tab 6b,Foreign Subsidiary
Other,2014-03-31,21959.8,Tab 6b,Foreign Subsidiary
Other,2014-06-30,22510.4,Tab 6b,Foreign Subsidiary
Other,2014-09-30,21933.4,Tab 6b,Foreign Subsidiary
Other,2014-12-31,21018.6,Tab 6b,Foreign Subsidiary
Other,2015-03-31,21675.2,Tab 6b,Foreign Subsidiary
Other,2015-06-30,22730.7,Tab 6b,Foreign Subsidiary
Other,2015-09-30,22694.4,Tab 6b,Foreign Subsidiary
Other,2015-12-31,21848.5,Tab 6b,Foreign Subsidiary
Other,2016-03-31,22188.1,Tab 6b,Foreign Subsidiary
Other,2016-06-30,23236.4,Tab 6b,Foreign Subsidiary
Other,2016-09-30,22765.9,Tab 6b,Foreign Subsidiary
Other,2016-12-31,21909.6,Tab 6b,Foreign Subsidiary
Other,2017-03-31,22828,Tab 6b,Foreign Subsidiary
Other,2017-06-30,24900.1,Tab 6b,Foreign Subsidiary
Other,2017-09-30,23893.7,Tab 6b,Foreign Subsidiary
Other,2017-12-31,23787.2,Tab 6b,Foreign Subsidiary
Other,2018-03-31,23952.9,Tab 6b,Foreign Subsidiary
Other,2018-06-30,25069.9,Tab 6b,Foreign Subsidiary
Other,2018-09-30,24728.8,Tab 6b,Foreign Subsidiary
Other,2018-12-31,24116,Tab 6b,Foreign Subsidiary
Other,2019-03-31,24664.5,Tab 6b,Foreign Subsidiary
Other,2019-06-30,26062,Tab 6b,Foreign Subsidiary
Other,2019-09-30,27388.9,Tab 6b,Foreign Subsidiary
Other,2019-12-31,26556.6,Tab 6b,Foreign Subsidiary
Other,2020-03-31,27245.2,Tab 6b,Foreign Subsidiary
Other,2020-06-30,27364.3,Tab 6b,Foreign Subsidiary
Other,2020-09-30,26224.7,Tab 6b,Foreign Subsidiary
Other,2020-12-31,24213.9,Tab 6b,Foreign Subsidiary
Other,2021-03-31,24101.4,Tab 6b,Foreign Subsidiary
Other,2021-06-30,24483.3,Tab 6b,Foreign Subsidiary
Other,2021-09-30,24142.1,Tab 6b,Foreign Subsidiary
Other,2021-12-31,23608.7,Tab 6b,Foreign Subsidiary
Other,2022-03-31,24527.3,Tab 6b,Foreign Subsidiary
Other,2022-06-30,22794.4,Tab 6b,Foreign Subsidiary
Other,2022-09-30,23294.8,Tab 6b,Foreign Subsidiary
Other,2022-12-31,23364.7,Tab 6b,Foreign Subsidiary
Other,2023-03-31,23980.1,Tab 6b,Foreign Subsidiary
Other,2023-06-30,26685.5,Tab 6b,Foreign Subsidiary
Other,2023-09-30,26675.1,Tab 6b,Foreign Subsidiary
Other,2023-12-31,25482.6,Tab 6b,Foreign Subsidiary
Other,2024-03-31,26398.9,Tab 6b,Foreign Subsidiary
Other,2024-06-30,28825.9,Tab 6b,Foreign Subsidiary
Other,2024-09-30,29047.7,Tab 6b,Foreign Subsidiary
Lending provisions,2004-06-30,367.1,Tab 6b,Foreign Subsidiary
Lending provisions,2004-09-30,355.9,Tab 6b,Foreign Subsidiary
Lending provisions,2004-12-31,346.5,Tab 6b,Foreign Subsidiary
Lending provisions,2005-03-31,341.3,Tab 6b,Foreign Subsidiary
Lending provisions,2005-06-30,378.6,Tab 6b,Foreign Subsidiary
Lending provisions,2005-09-30,378,Tab 6b,Foreign Subsidiary
Lending provisions,2005-12-31,354.9,Tab 6b,Foreign Subsidiary
Lending provisions,2006-03-31,397.5,Tab 6b,Foreign Subsidiary
Lending provisions,2006-06-30,426.9,Tab 6b,Foreign Subsidiary
Lending provisions,2006-09-30,442.9,Tab 6b,Foreign Subsidiary
Lending provisions,2006-12-31,498.3,Tab 6b,Foreign Subsidiary
Lending provisions,2007-03-31,517.1,Tab 6b,Foreign Subsidiary
Lending provisions,2007-06-30,542.3,Tab 6b,Foreign Subsidiary
Lending provisions,2007-09-30,583.7,Tab 6b,Foreign Subsidiary
Lending provisions,2007-12-31,662.6,Tab 6b,Foreign Subsidiary
Lending provisions,2008-03-31,711.9,Tab 6b,Foreign Subsidiary
Lending provisions,2008-06-30,778.8,Tab 6b,Foreign Subsidiary
Lending provisions,2008-09-30,841.7,Tab 6b,Foreign Subsidiary
Lending provisions,2008-12-31,609.4,Tab 6b,Foreign Subsidiary
Lending provisions,2009-03-31,640.4,Tab 6b,Foreign Subsidiary
Lending provisions,2009-06-30,792.7,Tab 6b,Foreign Subsidiary
Lending provisions,2009-09-30,830.3,Tab 6b,Foreign Subsidiary
Lending provisions,2009-12-31,936.4,Tab 6b,Foreign Subsidiary
Lending provisions,2010-03-31,895.5,Tab 6b,Foreign Subsidiary
Lending provisions,2010-06-30,936.2,Tab 6b,Foreign Subsidiary
Lending provisions,2010-09-30,943.9,Tab 6b,Foreign Subsidiary
Lending provisions,2010-12-31,964.3,Tab 6b,Foreign Subsidiary
Lending provisions,2011-03-31,974.3,Tab 6b,Foreign Subsidiary
Lending provisions,2011-06-30,1030.8,Tab 6b,Foreign Subsidiary
Lending provisions,2011-09-30,1097.9,Tab 6b,Foreign Subsidiary
Lending provisions,2011-12-31,1136.9,Tab 6b,Foreign Subsidiary
Lending provisions,2012-03-31,1082.8,Tab 6b,Foreign Subsidiary
Lending provisions,2012-06-30,1124.5,Tab 6b,Foreign Subsidiary
Lending provisions,2012-09-30,1116.3,Tab 6b,Foreign Subsidiary
Lending provisions,2012-12-31,1152.4,Tab 6b,Foreign Subsidiary
Lending provisions,2013-03-31,1173.8,Tab 6b,Foreign Subsidiary
Lending provisions,2013-06-30,1224.2,Tab 6b,Foreign Subsidiary
Lending provisions,2013-09-30,1156.4,Tab 6b,Foreign Subsidiary
Lending provisions,2013-12-31,1122.2,Tab 6b,Foreign Subsidiary
Lending provisions,2014-03-31,1143,Tab 6b,Foreign Subsidiary
Lending provisions,2014-06-30,1132.8,Tab 6b,Foreign Subsidiary
Lending provisions,2014-09-30,1092.9,Tab 6b,Foreign Subsidiary
Lending provisions,2014-12-31,975.5,Tab 6b,Foreign Subsidiary
Lending provisions,2015-03-31,965.2,Tab 6b,Foreign Subsidiary
Lending provisions,2015-06-30,947.7,Tab 6b,Foreign Subsidiary
Lending provisions,2015-09-30,979.3,Tab 6b,Foreign Subsidiary
Lending provisions,2015-12-31,999.6,Tab 6b,Foreign Subsidiary
Lending provisions,2016-03-31,977.1,Tab 6b,Foreign Subsidiary
Lending provisions,2016-06-30,974.4,Tab 6b,Foreign Subsidiary
Lending provisions,2016-09-30,925.5,Tab 6b,Foreign Subsidiary
Lending provisions,2016-12-31,899.5,Tab 6b,Foreign Subsidiary
Lending provisions,2017-03-31,929.1,Tab 6b,Foreign Subsidiary
Lending provisions,2017-06-30,944.7,Tab 6b,Foreign Subsidiary
Lending provisions,2017-09-30,920.4,Tab 6b,Foreign Subsidiary
Lending provisions,2017-12-31,873.6,Tab 6b,Foreign Subsidiary
Lending provisions,2018-03-31,940.5,Tab 6b,Foreign Subsidiary
Lending provisions,2018-06-30,978.2,Tab 6b,Foreign Subsidiary
Lending provisions,2018-09-30,979.7,Tab 6b,Foreign Subsidiary
Lending provisions,2018-12-31,934.5,Tab 6b,Foreign Subsidiary
Lending provisions,2019-03-31,935.2,Tab 6b,Foreign Subsidiary
Lending provisions,2019-06-30,953.6,Tab 6b,Foreign Subsidiary
Lending provisions,2019-09-30,914.2,Tab 6b,Foreign Subsidiary
Lending provisions,2019-12-31,871.8,Tab 6b,Foreign Subsidiary
Lending provisions,2020-03-31,957.5,Tab 6b,Foreign Subsidiary
Lending provisions,2020-06-30,1034.6,Tab 6b,Foreign Subsidiary
Lending provisions,2020-09-30,1056.1,Tab 6b,Foreign Subsidiary
Lending provisions,2020-12-31,976.2,Tab 6b,Foreign Subsidiary
Lending provisions,2021-03-31,937.3,Tab 6b,Foreign Subsidiary
Lending provisions,2021-06-30,790.6,Tab 6b,Foreign Subsidiary
Lending provisions,2021-09-30,778.3,Tab 6b,Foreign Subsidiary
Lending provisions,2021-12-31,772.3,Tab 6b,Foreign Subsidiary
Lending provisions,2022-03-31,569.9,Tab 6b,Foreign Subsidiary
Lending provisions,2022-06-30,431.1,Tab 6b,Foreign Subsidiary
Lending provisions,2022-09-30,453.9,Tab 6b,Foreign Subsidiary
Lending provisions,2022-12-31,449.5,Tab 6b,Foreign Subsidiary
Lending provisions,2023-03-31,361.6,Tab 6b,Foreign Subsidiary
Lending provisions,2023-06-30,375.7,Tab 6b,Foreign Subsidiary
Lending provisions,2023-09-30,370,Tab 6b,Foreign Subsidiary
Lending provisions,2023-12-31,388.6,Tab 6b,Foreign Subsidiary
Lending provisions,2024-03-31,388.7,Tab 6b,Foreign Subsidiary
Lending provisions,2024-06-30,396.5,Tab 6b,Foreign Subsidiary
Lending provisions,2024-09-30,394.5,Tab 6b,Foreign Subsidiary
Net loans and advances,2004-06-30,67139.9,Tab 6b,Foreign Subsidiary
Net loans and advances,2004-09-30,69813.5,Tab 6b,Foreign Subsidiary
Net loans and advances,2004-12-31,72347.2,Tab 6b,Foreign Subsidiary
Net loans and advances,2005-03-31,76271.9,Tab 6b,Foreign Subsidiary
Net loans and advances,2005-06-30,80043.4,Tab 6b,Foreign Subsidiary
Net loans and advances,2005-09-30,82534.7,Tab 6b,Foreign Subsidiary
Net loans and advances,2005-12-31,83477.9,Tab 6b,Foreign Subsidiary
Net loans and advances,2006-03-31,87384.9,Tab 6b,Foreign Subsidiary
Net loans and advances,2006-06-30,88321,Tab 6b,Foreign Subsidiary
Net loans and advances,2006-09-30,92685.6,Tab 6b,Foreign Subsidiary
Net loans and advances,2006-12-31,94263.6,Tab 6b,Foreign Subsidiary
Net loans and advances,2007-03-31,98935.9,Tab 6b,Foreign Subsidiary
Net loans and advances,2007-06-30,101032.8,Tab 6b,Foreign Subsidiary
Net loans and advances,2007-09-30,105137.5,Tab 6b,Foreign Subsidiary
Net loans and advances,2007-12-31,111489.6,Tab 6b,Foreign Subsidiary
Net loans and advances,2008-03-31,115311,Tab 6b,Foreign Subsidiary
Net loans and advances,2008-06-30,122851.2,Tab 6b,Foreign Subsidiary
Net loans and advances,2008-09-30,127608.4,Tab 6b,Foreign Subsidiary
Net loans and advances,2008-12-31,76844.5,Tab 6b,Foreign Subsidiary
Net loans and advances,2009-03-31,77407.3,Tab 6b,Foreign Subsidiary
Net loans and advances,2009-06-30,77725.4,Tab 6b,Foreign Subsidiary
Net loans and advances,2009-09-30,77725.8,Tab 6b,Foreign Subsidiary
Net loans and advances,2009-12-31,79349.3,Tab 6b,Foreign Subsidiary
Net loans and advances,2010-03-31,82501.1,Tab 6b,Foreign Subsidiary
Net loans and advances,2010-06-30,86346.3,Tab 6b,Foreign Subsidiary
Net loans and advances,2010-09-30,87778.1,Tab 6b,Foreign Subsidiary
Net loans and advances,2010-12-31,89283,Tab 6b,Foreign Subsidiary
Net loans and advances,2011-03-31,85825.9,Tab 6b,Foreign Subsidiary
Net loans and advances,2011-06-30,87299.8,Tab 6b,Foreign Subsidiary
Net loans and advances,2011-09-30,87319,Tab 6b,Foreign Subsidiary
Net loans and advances,2011-12-31,87169.1,Tab 6b,Foreign Subsidiary
Net loans and advances,2012-03-31,85502.8,Tab 6b,Foreign Subsidiary
Net loans and advances,2012-06-30,87607.4,Tab 6b,Foreign Subsidiary
Net loans and advances,2012-09-30,86086.1,Tab 6b,Foreign Subsidiary
Net loans and advances,2012-12-31,86748.7,Tab 6b,Foreign Subsidiary
Net loans and advances,2013-03-31,86746.6,Tab 6b,Foreign Subsidiary
Net loans and advances,2013-06-30,86935.8,Tab 6b,Foreign Subsidiary
Net loans and advances,2013-09-30,87874.9,Tab 6b,Foreign Subsidiary
Net loans and advances,2013-12-31,88328.3,Tab 6b,Foreign Subsidiary
Net loans and advances,2014-03-31,88726.9,Tab 6b,Foreign Subsidiary
Net loans and advances,2014-06-30,89484.6,Tab 6b,Foreign Subsidiary
Net loans and advances,2014-09-30,88639.9,Tab 6b,Foreign Subsidiary
Net loans and advances,2014-12-31,87565.3,Tab 6b,Foreign Subsidiary
Net loans and advances,2015-03-31,88038.1,Tab 6b,Foreign Subsidiary
Net loans and advances,2015-06-30,89381.1,Tab 6b,Foreign Subsidiary
Net loans and advances,2015-09-30,91147.6,Tab 6b,Foreign Subsidiary
Net loans and advances,2015-12-31,92422.9,Tab 6b,Foreign Subsidiary
Net loans and advances,2016-03-31,93513.2,Tab 6b,Foreign Subsidiary
Net loans and advances,2016-06-30,95125.7,Tab 6b,Foreign Subsidiary
Net loans and advances,2016-09-30,95824.7,Tab 6b,Foreign Subsidiary
Net loans and advances,2016-12-31,98082.3,Tab 6b,Foreign Subsidiary
Net loans and advances,2017-03-31,100937.9,Tab 6b,Foreign Subsidiary
Net loans and advances,2017-06-30,104810.3,Tab 6b,Foreign Subsidiary
Net loans and advances,2017-09-30,104889.3,Tab 6b,Foreign Subsidiary
Net loans and advances,2017-12-31,106729.3,Tab 6b,Foreign Subsidiary
Net loans and advances,2018-03-31,108466.2,Tab 6b,Foreign Subsidiary
Net loans and advances,2018-06-30,112359.7,Tab 6b,Foreign Subsidiary
Net loans and advances,2018-09-30,114478.5,Tab 6b,Foreign Subsidiary
Net loans and advances,2018-12-31,115985.8,Tab 6b,Foreign Subsidiary
Net loans and advances,2019-03-31,119971.3,Tab 6b,Foreign Subsidiary
Net loans and advances,2019-06-30,123087.6,Tab 6b,Foreign Subsidiary
Net loans and advances,2019-09-30,125036.5,Tab 6b,Foreign Subsidiary
Net loans and advances,2019-12-31,127307.9,Tab 6b,Foreign Subsidiary
Net loans and advances,2020-03-31,129797.3,Tab 6b,Foreign Subsidiary
Net loans and advances,2020-06-30,130623.7,Tab 6b,Foreign Subsidiary
Net loans and advances,2020-09-30,128971.6,Tab 6b,Foreign Subsidiary
Net loans and advances,2020-12-31,128148,Tab 6b,Foreign Subsidiary
Net loans and advances,2021-03-31,128651.9,Tab 6b,Foreign Subsidiary
Net loans and advances,2021-06-30,130682,Tab 6b,Foreign Subsidiary
Net loans and advances,2021-09-30,132487.3,Tab 6b,Foreign Subsidiary
Net loans and advances,2021-12-31,134465,Tab 6b,Foreign Subsidiary
Net loans and advances,2022-03-31,139452.2,Tab 6b,Foreign Subsidiary
Net loans and advances,2022-06-30,130902.1,Tab 6b,Foreign Subsidiary
Net loans and advances,2022-09-30,130782.9,Tab 6b,Foreign Subsidiary
Net loans and advances,2022-12-31,130192.1,Tab 6b,Foreign Subsidiary
Net loans and advances,2023-03-31,132212.1,Tab 6b,Foreign Subsidiary
Net loans and advances,2023-06-30,136097.1,Tab 6b,Foreign Subsidiary
Net loans and advances,2023-09-30,136219.7,Tab 6b,Foreign Subsidiary
Net loans and advances,2023-12-31,136963.7,Tab 6b,Foreign Subsidiary
Net loans and advances,2024-03-31,138834,Tab 6b,Foreign Subsidiary
Net loans and advances,2024-06-30,141796,Tab 6b,Foreign Subsidiary
Net loans and advances,2024-09-30,144423.5,Tab 6b,Foreign Subsidiary
Fixed assets,2004-06-30,230.1,Tab 6b,Foreign Subsidiary
Fixed assets,2004-09-30,224.9,Tab 6b,Foreign Subsidiary
Fixed assets,2004-12-31,223.5,Tab 6b,Foreign Subsidiary
Fixed assets,2005-03-31,238.8,Tab 6b,Foreign Subsidiary
Fixed assets,2005-06-30,235,Tab 6b,Foreign Subsidiary
Fixed assets,2005-09-30,233.8,Tab 6b,Foreign Subsidiary
Fixed assets,2005-12-31,245.9,Tab 6b,Foreign Subsidiary
Fixed assets,2006-03-31,239.7,Tab 6b,Foreign Subsidiary
Fixed assets,2006-06-30,237.3,Tab 6b,Foreign Subsidiary
Fixed assets,2006-09-30,177.1,Tab 6b,Foreign Subsidiary
Fixed assets,2006-12-31,191.8,Tab 6b,Foreign Subsidiary
Fixed assets,2007-03-31,192.7,Tab 6b,Foreign Subsidiary
Fixed assets,2007-06-30,203.8,Tab 6b,Foreign Subsidiary
Fixed assets,2007-09-30,212.1,Tab 6b,Foreign Subsidiary
Fixed assets,2007-12-31,237.6,Tab 6b,Foreign Subsidiary
Fixed assets,2008-03-31,242.8,Tab 6b,Foreign Subsidiary
Fixed assets,2008-06-30,251.8,Tab 6b,Foreign Subsidiary
Fixed assets,2008-09-30,265.1,Tab 6b,Foreign Subsidiary
Fixed assets,2008-12-31,129.8,Tab 6b,Foreign Subsidiary
Fixed assets,2009-03-31,126.3,Tab 6b,Foreign Subsidiary
Fixed assets,2009-06-30,120.2,Tab 6b,Foreign Subsidiary
Fixed assets,2009-09-30,116.8,Tab 6b,Foreign Subsidiary
Fixed assets,2009-12-31,109.9,Tab 6b,Foreign Subsidiary
Fixed assets,2010-03-31,101.9,Tab 6b,Foreign Subsidiary
Fixed assets,2010-06-30,101.7,Tab 6b,Foreign Subsidiary
Fixed assets,2010-09-30,101.9,Tab 6b,Foreign Subsidiary
Fixed assets,2010-12-31,110.6,Tab 6b,Foreign Subsidiary
Fixed assets,2011-03-31,103.9,Tab 6b,Foreign Subsidiary
Fixed assets,2011-06-30,115.3,Tab 6b,Foreign Subsidiary
Fixed assets,2011-09-30,119,Tab 6b,Foreign Subsidiary
Fixed assets,2011-12-31,132.9,Tab 6b,Foreign Subsidiary
Fixed assets,2012-03-31,127.1,Tab 6b,Foreign Subsidiary
Fixed assets,2012-06-30,123.8,Tab 6b,Foreign Subsidiary
Fixed assets,2012-09-30,128.9,Tab 6b,Foreign Subsidiary
Fixed assets,2012-12-31,135.9,Tab 6b,Foreign Subsidiary
Fixed assets,2013-03-31,135.8,Tab 6b,Foreign Subsidiary
Fixed assets,2013-06-30,140.1,Tab 6b,Foreign Subsidiary
Fixed assets,2013-09-30,150.9,Tab 6b,Foreign Subsidiary
Fixed assets,2013-12-31,174.3,Tab 6b,Foreign Subsidiary
Fixed assets,2014-03-31,180,Tab 6b,Foreign Subsidiary
Fixed assets,2014-06-30,182,Tab 6b,Foreign Subsidiary
Fixed assets,2014-09-30,171,Tab 6b,Foreign Subsidiary
Fixed assets,2014-12-31,178.8,Tab 6b,Foreign Subsidiary
Fixed assets,2015-03-31,179.5,Tab 6b,Foreign Subsidiary
Fixed assets,2015-06-30,183.5,Tab 6b,Foreign Subsidiary
Fixed assets,2015-09-30,188.2,Tab 6b,Foreign Subsidiary
Fixed assets,2015-12-31,207.3,Tab 6b,Foreign Subsidiary
Fixed assets,2016-03-31,219,Tab 6b,Foreign Subsidiary
Fixed assets,2016-06-30,226.7,Tab 6b,Foreign Subsidiary
Fixed assets,2016-09-30,237.6,Tab 6b,Foreign Subsidiary
Fixed assets,2016-12-31,245,Tab 6b,Foreign Subsidiary
Fixed assets,2017-03-31,249.4,Tab 6b,Foreign Subsidiary
Fixed assets,2017-06-30,243.6,Tab 6b,Foreign Subsidiary
Fixed assets,2017-09-30,230,Tab 6b,Foreign Subsidiary
Fixed assets,2017-12-31,221.9,Tab 6b,Foreign Subsidiary
Fixed assets,2018-03-31,212.8,Tab 6b,Foreign Subsidiary
Fixed assets,2018-06-30,205.6,Tab 6b,Foreign Subsidiary
Fixed assets,2018-09-30,200.2,Tab 6b,Foreign Subsidiary
Fixed assets,2018-12-31,192.9,Tab 6b,Foreign Subsidiary
Fixed assets,2019-03-31,537.2,Tab 6b,Foreign Subsidiary
Fixed assets,2019-06-30,534.6,Tab 6b,Foreign Subsidiary
Fixed assets,2019-09-30,306.4,Tab 6b,Foreign Subsidiary
Fixed assets,2019-12-31,292.9,Tab 6b,Foreign Subsidiary
Fixed assets,2020-03-31,277.6,Tab 6b,Foreign Subsidiary
Fixed assets,2020-06-30,NA,Tab 6b,Foreign Subsidiary
Fixed assets,2020-09-30,NA,Tab 6b,Foreign Subsidiary
Fixed assets,2020-12-31,NA,Tab 6b,Foreign Subsidiary
Fixed assets,2021-03-31,NA,Tab 6b,Foreign Subsidiary
Fixed assets,2021-06-30,NA,Tab 6b,Foreign Subsidiary
Fixed assets,2021-09-30,NA,Tab 6b,Foreign Subsidiary
Fixed assets,2021-12-31,NA,Tab 6b,Foreign Subsidiary
Fixed assets,2022-03-31,230.1,Tab 6b,Foreign Subsidiary
Fixed assets,2022-06-30,152.2,Tab 6b,Foreign Subsidiary
Fixed assets,2022-09-30,153.2,Tab 6b,Foreign Subsidiary
Fixed assets,2022-12-31,153.3,Tab 6b,Foreign Subsidiary
Fixed assets,2023-03-31,151.2,Tab 6b,Foreign Subsidiary
Fixed assets,2023-06-30,145.5,Tab 6b,Foreign Subsidiary
Fixed assets,2023-09-30,143.8,Tab 6b,Foreign Subsidiary
Fixed assets,2023-12-31,143.3,Tab 6b,Foreign Subsidiary
Fixed assets,2024-03-31,136.3,Tab 6b,Foreign Subsidiary
Fixed assets,2024-06-30,NA,Tab 6b,Foreign Subsidiary
Fixed assets,2024-09-30,NA,Tab 6b,Foreign Subsidiary
Intangible assets,2004-06-30,105,Tab 6b,Foreign Subsidiary
Intangible assets,2004-09-30,102.3,Tab 6b,Foreign Subsidiary
Intangible assets,2004-12-31,118.3,Tab 6b,Foreign Subsidiary
Intangible assets,2005-03-31,116.4,Tab 6b,Foreign Subsidiary
Intangible assets,2005-06-30,115.3,Tab 6b,Foreign Subsidiary
Intangible assets,2005-09-30,108.8,Tab 6b,Foreign Subsidiary
Intangible assets,2005-12-31,104.8,Tab 6b,Foreign Subsidiary
Intangible assets,2006-03-31,102.3,Tab 6b,Foreign Subsidiary
Intangible assets,2006-06-30,99.2,Tab 6b,Foreign Subsidiary
Intangible assets,2006-09-30,181.3,Tab 6b,Foreign Subsidiary
Intangible assets,2006-12-31,184.7,Tab 6b,Foreign Subsidiary
Intangible assets,2007-03-31,186.6,Tab 6b,Foreign Subsidiary
Intangible assets,2007-06-30,264.8,Tab 6b,Foreign Subsidiary
Intangible assets,2007-09-30,215.7,Tab 6b,Foreign Subsidiary
Intangible assets,2007-12-31,325,Tab 6b,Foreign Subsidiary
Intangible assets,2008-03-31,313.8,Tab 6b,Foreign Subsidiary
Intangible assets,2008-06-30,362.4,Tab 6b,Foreign Subsidiary
Intangible assets,2008-09-30,364.9,Tab 6b,Foreign Subsidiary
Intangible assets,2008-12-31,266.1,Tab 6b,Foreign Subsidiary
Intangible assets,2009-03-31,259.8,Tab 6b,Foreign Subsidiary
Intangible assets,2009-06-30,257.1,Tab 6b,Foreign Subsidiary
Intangible assets,2009-09-30,249.2,Tab 6b,Foreign Subsidiary
Intangible assets,2009-12-31,246.6,Tab 6b,Foreign Subsidiary
Intangible assets,2010-03-31,245.1,Tab 6b,Foreign Subsidiary
Intangible assets,2010-06-30,241.6,Tab 6b,Foreign Subsidiary
Intangible assets,2010-09-30,238.7,Tab 6b,Foreign Subsidiary
Intangible assets,2010-12-31,234.5,Tab 6b,Foreign Subsidiary
Intangible assets,2011-03-31,230.1,Tab 6b,Foreign Subsidiary
Intangible assets,2011-06-30,227.3,Tab 6b,Foreign Subsidiary
Intangible assets,2011-09-30,226.9,Tab 6b,Foreign Subsidiary
Intangible assets,2011-12-31,224,Tab 6b,Foreign Subsidiary
Intangible assets,2012-03-31,228.3,Tab 6b,Foreign Subsidiary
Intangible assets,2012-06-30,226.3,Tab 6b,Foreign Subsidiary
Intangible assets,2012-09-30,227.2,Tab 6b,Foreign Subsidiary
Intangible assets,2012-12-31,224.9,Tab 6b,Foreign Subsidiary
Intangible assets,2013-03-31,219.8,Tab 6b,Foreign Subsidiary
Intangible assets,2013-06-30,216.3,Tab 6b,Foreign Subsidiary
Intangible assets,2013-09-30,210.2,Tab 6b,Foreign Subsidiary
Intangible assets,2013-12-31,NA,Tab 6b,Foreign Subsidiary
Intangible assets,2014-03-31,NA,Tab 6b,Foreign Subsidiary
Intangible assets,2014-06-30,NA,Tab 6b,Foreign Subsidiary
Intangible assets,2014-09-30,NA,Tab 6b,Foreign Subsidiary
Intangible assets,2014-12-31,NA,Tab 6b,Foreign Subsidiary
Intangible assets,2015-03-31,NA,Tab 6b,Foreign Subsidiary
Intangible assets,2015-06-30,93.3,Tab 6b,Foreign Subsidiary
Intangible assets,2015-09-30,91,Tab 6b,Foreign Subsidiary
Intangible assets,2015-12-31,89.5,Tab 6b,Foreign Subsidiary
Intangible assets,2016-03-31,87.6,Tab 6b,Foreign Subsidiary
Intangible assets,2016-06-30,88.8,Tab 6b,Foreign Subsidiary
Intangible assets,2016-09-30,86.8,Tab 6b,Foreign Subsidiary
Intangible assets,2016-12-31,88.9,Tab 6b,Foreign Subsidiary
Intangible assets,2017-03-31,126.2,Tab 6b,Foreign Subsidiary
Intangible assets,2017-06-30,129.9,Tab 6b,Foreign Subsidiary
Intangible assets,2017-09-30,136.9,Tab 6b,Foreign Subsidiary
Intangible assets,2017-12-31,136.5,Tab 6b,Foreign Subsidiary
Intangible assets,2018-03-31,143.7,Tab 6b,Foreign Subsidiary
Intangible assets,2018-06-30,145.3,Tab 6b,Foreign Subsidiary
Intangible assets,2018-09-30,142.3,Tab 6b,Foreign Subsidiary
Intangible assets,2018-12-31,142.5,Tab 6b,Foreign Subsidiary
Intangible assets,2019-03-31,147.5,Tab 6b,Foreign Subsidiary
Intangible assets,2019-06-30,145.1,Tab 6b,Foreign Subsidiary
Intangible assets,2019-09-30,157,Tab 6b,Foreign Subsidiary
Intangible assets,2019-12-31,168.7,Tab 6b,Foreign Subsidiary
Intangible assets,2020-03-31,171.9,Tab 6b,Foreign Subsidiary
Intangible assets,2020-06-30,182.2,Tab 6b,Foreign Subsidiary
Intangible assets,2020-09-30,188.9,Tab 6b,Foreign Subsidiary
Intangible assets,2020-12-31,222.4,Tab 6b,Foreign Subsidiary
Intangible assets,2021-03-31,223.7,Tab 6b,Foreign Subsidiary
Intangible assets,2021-06-30,229.1,Tab 6b,Foreign Subsidiary
Intangible assets,2021-09-30,234,Tab 6b,Foreign Subsidiary
Intangible assets,2021-12-31,247,Tab 6b,Foreign Subsidiary
Intangible assets,2022-03-31,247,Tab 6b,Foreign Subsidiary
Intangible assets,2022-06-30,180.8,Tab 6b,Foreign Subsidiary
Intangible assets,2022-09-30,181.7,Tab 6b,Foreign Subsidiary
Intangible assets,2022-12-31,196.8,Tab 6b,Foreign Subsidiary
Intangible assets,2023-03-31,197,Tab 6b,Foreign Subsidiary
Intangible assets,2023-06-30,210.6,Tab 6b,Foreign Subsidiary
Intangible assets,2023-09-30,224.2,Tab 6b,Foreign Subsidiary
Intangible assets,2023-12-31,239.4,Tab 6b,Foreign Subsidiary
Intangible assets,2024-03-31,246.2,Tab 6b,Foreign Subsidiary
Intangible assets,2024-06-30,265.4,Tab 6b,Foreign Subsidiary
Intangible assets,2024-09-30,288,Tab 6b,Foreign Subsidiary
Other assets,2004-06-30,5570.5,Tab 6b,Foreign Subsidiary
Other assets,2004-09-30,5657.3,Tab 6b,Foreign Subsidiary
Other assets,2004-12-31,5660.4,Tab 6b,Foreign Subsidiary
Other assets,2005-03-31,4970.6,Tab 6b,Foreign Subsidiary
