var,date,value,table,type
Other fee based activities,2005-09-30,47,Tab 6a,Foreign Subsidiary
Other fee based activities,2005-12-31,67.4,Tab 6a,Foreign Subsidiary
Other fee based activities,2006-03-31,174.5,Tab 6a,Foreign Subsidiary
Other fee based activities,2006-06-30,187.8,Tab 6a,Foreign Subsidiary
Other fee based activities,2006-09-30,159.9,Tab 6a,Foreign Subsidiary
Other fee based activities,2006-12-31,144.2,Tab 6a,Foreign Subsidiary
Other fee based activities,2007-03-31,177.6,Tab 6a,Foreign Subsidiary
Other fee based activities,2007-06-30,164.2,Tab 6a,Foreign Subsidiary
Other fee based activities,2007-09-30,192.9,Tab 6a,Foreign Subsidiary
Other fee based activities,2007-12-31,182.4,Tab 6a,Foreign Subsidiary
Other fee based activities,2008-03-31,165.4,Tab 6a,Foreign Subsidiary
Other fee based activities,2008-06-30,151.5,Tab 6a,Foreign Subsidiary
Other fee based activities,2008-09-30,197,Tab 6a,Foreign Subsidiary
Other fee based activities,2008-12-31,200.9,Tab 6a,Foreign Subsidiary
Other fee based activities,2009-03-31,138.6,Tab 6a,Foreign Subsidiary
Other fee based activities,2009-06-30,154,Tab 6a,Foreign Subsidiary
Other fee based activities,2009-09-30,139.1,Tab 6a,Foreign Subsidiary
Other fee based activities,2009-12-31,209.9,Tab 6a,Foreign Subsidiary
Other fee based activities,2010-03-31,172.4,Tab 6a,Foreign Subsidiary
Other fee based activities,2010-06-30,136.3,Tab 6a,Foreign Subsidiary
Other fee based activities,2010-09-30,128,Tab 6a,Foreign Subsidiary
Other fee based activities,2010-12-31,142.8,Tab 6a,Foreign Subsidiary
Other fee based activities,2011-03-31,92.6,Tab 6a,Foreign Subsidiary
Other fee based activities,2011-06-30,86.9,Tab 6a,Foreign Subsidiary
Other fee based activities,2011-09-30,80.8,Tab 6a,Foreign Subsidiary
Other fee based activities,2011-12-31,64,Tab 6a,Foreign Subsidiary
Other fee based activities,2012-03-31,93.6,Tab 6a,Foreign Subsidiary
Other fee based activities,2012-06-30,95.6,Tab 6a,Foreign Subsidiary
Other fee based activities,2012-09-30,96.3,Tab 6a,Foreign Subsidiary
Other fee based activities,2012-12-31,65.2,Tab 6a,Foreign Subsidiary
Other fee based activities,2013-03-31,74.3,Tab 6a,Foreign Subsidiary
Other fee based activities,2013-06-30,75.2,Tab 6a,Foreign Subsidiary
Other fee based activities,2013-09-30,62.2,Tab 6a,Foreign Subsidiary
Other fee based activities,2013-12-31,68.4,Tab 6a,Foreign Subsidiary
Other fee based activities,2014-03-31,59.1,Tab 6a,Foreign Subsidiary
Other fee based activities,2014-06-30,66.7,Tab 6a,Foreign Subsidiary
Other fee based activities,2014-09-30,32.9,Tab 6a,Foreign Subsidiary
Other fee based activities,2014-12-31,32.2,Tab 6a,Foreign Subsidiary
Other fee based activities,2015-03-31,33.5,Tab 6a,Foreign Subsidiary
Other fee based activities,2015-06-30,39.7,Tab 6a,Foreign Subsidiary
Other fee based activities,2015-09-30,55.9,Tab 6a,Foreign Subsidiary
Other fee based activities,2015-12-31,95.3,Tab 6a,Foreign Subsidiary
Other fee based activities,2016-03-31,45,Tab 6a,Foreign Subsidiary
Other fee based activities,2016-06-30,60.5,Tab 6a,Foreign Subsidiary
Other fee based activities,2016-09-30,55,Tab 6a,Foreign Subsidiary
Other fee based activities,2016-12-31,64.8,Tab 6a,Foreign Subsidiary
Other fee based activities,2017-03-31,62.9,Tab 6a,Foreign Subsidiary
Other fee based activities,2017-06-30,76.7,Tab 6a,Foreign Subsidiary
Other fee based activities,2017-09-30,69,Tab 6a,Foreign Subsidiary
Other fee based activities,2017-12-31,129.4,Tab 6a,Foreign Subsidiary
Other fee based activities,2018-03-31,88.3,Tab 6a,Foreign Subsidiary
Other fee based activities,2018-06-30,94.3,Tab 6a,Foreign Subsidiary
Other fee based activities,2018-09-30,68.8,Tab 6a,Foreign Subsidiary
Other fee based activities,2018-12-31,86.4,Tab 6a,Foreign Subsidiary
Other fee based activities,2019-03-31,81,Tab 6a,Foreign Subsidiary
Other fee based activities,2019-06-30,109.5,Tab 6a,Foreign Subsidiary
Other fee based activities,2019-09-30,53.8,Tab 6a,Foreign Subsidiary
Other fee based activities,2019-12-31,-47.7,Tab 6a,Foreign Subsidiary
Other fee based activities,2020-03-31,51,Tab 6a,Foreign Subsidiary
Other fee based activities,2020-06-30,53.4,Tab 6a,Foreign Subsidiary
Other fee based activities,2020-09-30,56.6,Tab 6a,Foreign Subsidiary
Other fee based activities,2020-12-31,187.2,Tab 6a,Foreign Subsidiary
Other fee based activities,2021-03-31,88.4,Tab 6a,Foreign Subsidiary
Other fee based activities,2021-06-30,87.6,Tab 6a,Foreign Subsidiary
Other fee based activities,2021-09-30,NA,Tab 6a,Foreign Subsidiary
Other fee based activities,2021-12-31,NA,Tab 6a,Foreign Subsidiary
Other fee based activities,2022-03-31,107.9,Tab 6a,Foreign Subsidiary
Other fee based activities,2022-06-30,36.9,Tab 6a,Foreign Subsidiary
Other fee based activities,2022-09-30,36.1,Tab 6a,Foreign Subsidiary
Other fee based activities,2022-12-31,NA,Tab 6a,Foreign Subsidiary
Other fee based activities,2023-03-31,36.7,Tab 6a,Foreign Subsidiary
Other fee based activities,2023-06-30,41.6,Tab 6a,Foreign Subsidiary
Other fee based activities,2023-09-30,40.3,Tab 6a,Foreign Subsidiary
Other fee based activities,2023-12-31,39.2,Tab 6a,Foreign Subsidiary
Other fee based activities,2024-03-31,30.4,Tab 6a,Foreign Subsidiary
Other fee based activities,2024-06-30,35.3,Tab 6a,Foreign Subsidiary
Other fee based activities,2024-09-30,NA,Tab 6a,Foreign Subsidiary
Other fee based activities,2024-12-31,NA,Tab 6a,Foreign Subsidiary
Other fee based activities,2025-03-31,NA,Tab 6a,Foreign Subsidiary
Other,2004-06-30,130.8,Tab 6a,Foreign Subsidiary
Other,2004-09-30,104.2,Tab 6a,Foreign Subsidiary
Other,2004-12-31,166.1,Tab 6a,Foreign Subsidiary
Other,2005-03-31,150.4,Tab 6a,Foreign Subsidiary
Other,2005-06-30,79.3,Tab 6a,Foreign Subsidiary
Other,2005-09-30,61,Tab 6a,Foreign Subsidiary
Other,2005-12-31,67.7,Tab 6a,Foreign Subsidiary
Other,2006-03-31,32.5,Tab 6a,Foreign Subsidiary
Other,2006-06-30,29.6,Tab 6a,Foreign Subsidiary
Other,2006-09-30,298.9,Tab 6a,Foreign Subsidiary
Other,2006-12-31,58.5,Tab 6a,Foreign Subsidiary
Other,2007-03-31,43.2,Tab 6a,Foreign Subsidiary
Other,2007-06-30,23.5,Tab 6a,Foreign Subsidiary
Other,2007-09-30,58,Tab 6a,Foreign Subsidiary
Other,2007-12-31,105.2,Tab 6a,Foreign Subsidiary
Other,2008-03-31,48.7,Tab 6a,Foreign Subsidiary
Other,2008-06-30,27.5,Tab 6a,Foreign Subsidiary
Other,2008-09-30,79.2,Tab 6a,Foreign Subsidiary
Other,2008-12-31,51.9,Tab 6a,Foreign Subsidiary
Other,2009-03-31,31.9,Tab 6a,Foreign Subsidiary
Other,2009-06-30,27.7,Tab 6a,Foreign Subsidiary
Other,2009-09-30,33.1,Tab 6a,Foreign Subsidiary
Other,2009-12-31,10.6,Tab 6a,Foreign Subsidiary
Other,2010-03-31,28.2,Tab 6a,Foreign Subsidiary
Other,2010-06-30,30.8,Tab 6a,Foreign Subsidiary
Other,2010-09-30,39.5,Tab 6a,Foreign Subsidiary
Other,2010-12-31,18.8,Tab 6a,Foreign Subsidiary
Other,2011-03-31,4.6,Tab 6a,Foreign Subsidiary
Other,2011-06-30,11,Tab 6a,Foreign Subsidiary
Other,2011-09-30,16.8,Tab 6a,Foreign Subsidiary
Other,2011-12-31,-31.5,Tab 6a,Foreign Subsidiary
Other,2012-03-31,-4.4,Tab 6a,Foreign Subsidiary
Other,2012-06-30,-5,Tab 6a,Foreign Subsidiary
Other,2012-09-30,3.9,Tab 6a,Foreign Subsidiary
Other,2012-12-31,13.4,Tab 6a,Foreign Subsidiary
Other,2013-03-31,13.9,Tab 6a,Foreign Subsidiary
Other,2013-06-30,20.9,Tab 6a,Foreign Subsidiary
Other,2013-09-30,8.3,Tab 6a,Foreign Subsidiary
Other,2013-12-31,8.5,Tab 6a,Foreign Subsidiary
Other,2014-03-31,-5,Tab 6a,Foreign Subsidiary
Other,2014-06-30,13,Tab 6a,Foreign Subsidiary
Other,2014-09-30,19.9,Tab 6a,Foreign Subsidiary
Other,2014-12-31,98.6,Tab 6a,Foreign Subsidiary
Other,2015-03-31,73.6,Tab 6a,Foreign Subsidiary
Other,2015-06-30,72.1,Tab 6a,Foreign Subsidiary
Other,2015-09-30,67.1,Tab 6a,Foreign Subsidiary
Other,2015-12-31,49.1,Tab 6a,Foreign Subsidiary
Other,2016-03-31,57.4,Tab 6a,Foreign Subsidiary
Other,2016-06-30,59.4,Tab 6a,Foreign Subsidiary
Other,2016-09-30,44.9,Tab 6a,Foreign Subsidiary
Other,2016-12-31,61,Tab 6a,Foreign Subsidiary
Other,2017-03-31,47.7,Tab 6a,Foreign Subsidiary
Other,2017-06-30,68.6,Tab 6a,Foreign Subsidiary
Other,2017-09-30,66.4,Tab 6a,Foreign Subsidiary
Other,2017-12-31,33.3,Tab 6a,Foreign Subsidiary
Other,2018-03-31,62,Tab 6a,Foreign Subsidiary
Other,2018-06-30,63.4,Tab 6a,Foreign Subsidiary
Other,2018-09-30,67.6,Tab 6a,Foreign Subsidiary
Other,2018-12-31,81.4,Tab 6a,Foreign Subsidiary
Other,2019-03-31,88.6,Tab 6a,Foreign Subsidiary
Other,2019-06-30,101.2,Tab 6a,Foreign Subsidiary
Other,2019-09-30,NA,Tab 6a,Foreign Subsidiary
Other,2019-12-31,NA,Tab 6a,Foreign Subsidiary
Other,2020-03-31,148.6,Tab 6a,Foreign Subsidiary
Other,2020-06-30,NA,Tab 6a,Foreign Subsidiary
Other,2020-09-30,NA,Tab 6a,Foreign Subsidiary
Other,2020-12-31,NA,Tab 6a,Foreign Subsidiary
Other,2021-03-31,NA,Tab 6a,Foreign Subsidiary
Other,2021-06-30,NA,Tab 6a,Foreign Subsidiary
Other,2021-09-30,NA,Tab 6a,Foreign Subsidiary
Other,2021-12-31,NA,Tab 6a,Foreign Subsidiary
Other,2022-03-31,NA,Tab 6a,Foreign Subsidiary
Other,2022-06-30,35.2,Tab 6a,Foreign Subsidiary
Other,2022-09-30,NA,Tab 6a,Foreign Subsidiary
Other,2022-12-31,NA,Tab 6a,Foreign Subsidiary
Other,2023-03-31,NA,Tab 6a,Foreign Subsidiary
Other,2023-06-30,73.1,Tab 6a,Foreign Subsidiary
Other,2023-09-30,NA,Tab 6a,Foreign Subsidiary
Other,2023-12-31,NA,Tab 6a,Foreign Subsidiary
Other,2024-03-31,NA,Tab 6a,Foreign Subsidiary
Other,2024-06-30,NA,Tab 6a,Foreign Subsidiary
Other,2024-09-30,NA,Tab 6a,Foreign Subsidiary
Other,2024-12-31,NA,Tab 6a,Foreign Subsidiary
Other,2025-03-31,NA,Tab 6a,Foreign Subsidiary
Total operating income,2004-06-30,668.8,Tab 6a,Foreign Subsidiary
Total operating income,2004-09-30,723.3,Tab 6a,Foreign Subsidiary
Total operating income,2004-12-31,716.9,Tab 6a,Foreign Subsidiary
Total operating income,2005-03-31,735,Tab 6a,Foreign Subsidiary
Total operating income,2005-06-30,749,Tab 6a,Foreign Subsidiary
Total operating income,2005-09-30,765.7,Tab 6a,Foreign Subsidiary
Total operating income,2005-12-31,772.6,Tab 6a,Foreign Subsidiary
Total operating income,2006-03-31,831.3,Tab 6a,Foreign Subsidiary
Total operating income,2006-06-30,857.2,Tab 6a,Foreign Subsidiary
Total operating income,2006-09-30,1118.7,Tab 6a,Foreign Subsidiary
Total operating income,2006-12-31,1021.1,Tab 6a,Foreign Subsidiary
Total operating income,2007-03-31,921.2,Tab 6a,Foreign Subsidiary
Total operating income,2007-06-30,932.6,Tab 6a,Foreign Subsidiary
Total operating income,2007-09-30,991.9,Tab 6a,Foreign Subsidiary
Total operating income,2007-12-31,1068.2,Tab 6a,Foreign Subsidiary
Total operating income,2008-03-31,1062.9,Tab 6a,Foreign Subsidiary
Total operating income,2008-06-30,1015.7,Tab 6a,Foreign Subsidiary
Total operating income,2008-09-30,1103,Tab 6a,Foreign Subsidiary
Total operating income,2008-12-31,933,Tab 6a,Foreign Subsidiary
Total operating income,2009-03-31,812,Tab 6a,Foreign Subsidiary
Total operating income,2009-06-30,919.7,Tab 6a,Foreign Subsidiary
Total operating income,2009-09-30,795.4,Tab 6a,Foreign Subsidiary
Total operating income,2009-12-31,771.2,Tab 6a,Foreign Subsidiary
Total operating income,2010-03-31,844,Tab 6a,Foreign Subsidiary
Total operating income,2010-06-30,861.6,Tab 6a,Foreign Subsidiary
Total operating income,2010-09-30,871.2,Tab 6a,Foreign Subsidiary
Total operating income,2010-12-31,878,Tab 6a,Foreign Subsidiary
Total operating income,2011-03-31,856.5,Tab 6a,Foreign Subsidiary
Total operating income,2011-06-30,881.5,Tab 6a,Foreign Subsidiary
Total operating income,2011-09-30,860.1,Tab 6a,Foreign Subsidiary
Total operating income,2011-12-31,780.1,Tab 6a,Foreign Subsidiary
Total operating income,2012-03-31,825.1,Tab 6a,Foreign Subsidiary
Total operating income,2012-06-30,838.6,Tab 6a,Foreign Subsidiary
Total operating income,2012-09-30,872.3,Tab 6a,Foreign Subsidiary
Total operating income,2012-12-31,858.8,Tab 6a,Foreign Subsidiary
Total operating income,2013-03-31,837.4,Tab 6a,Foreign Subsidiary
Total operating income,2013-06-30,871.9,Tab 6a,Foreign Subsidiary
Total operating income,2013-09-30,854.1,Tab 6a,Foreign Subsidiary
Total operating income,2013-12-31,928.1,Tab 6a,Foreign Subsidiary
Total operating income,2014-03-31,829.9,Tab 6a,Foreign Subsidiary
Total operating income,2014-06-30,866.6,Tab 6a,Foreign Subsidiary
Total operating income,2014-09-30,812.7,Tab 6a,Foreign Subsidiary
Total operating income,2014-12-31,892.7,Tab 6a,Foreign Subsidiary
Total operating income,2015-03-31,823.9,Tab 6a,Foreign Subsidiary
Total operating income,2015-06-30,845,Tab 6a,Foreign Subsidiary
Total operating income,2015-09-30,836.3,Tab 6a,Foreign Subsidiary
Total operating income,2015-12-31,877.2,Tab 6a,Foreign Subsidiary
Total operating income,2016-03-31,840.2,Tab 6a,Foreign Subsidiary
Total operating income,2016-06-30,865.3,Tab 6a,Foreign Subsidiary
Total operating income,2016-09-30,848.4,Tab 6a,Foreign Subsidiary
Total operating income,2016-12-31,898.3,Tab 6a,Foreign Subsidiary
Total operating income,2017-03-31,894.7,Tab 6a,Foreign Subsidiary
Total operating income,2017-06-30,972.6,Tab 6a,Foreign Subsidiary
Total operating income,2017-09-30,962.4,Tab 6a,Foreign Subsidiary
Total operating income,2017-12-31,1024.3,Tab 6a,Foreign Subsidiary
Total operating income,2018-03-31,996.7,Tab 6a,Foreign Subsidiary
Total operating income,2018-06-30,1020.5,Tab 6a,Foreign Subsidiary
Total operating income,2018-09-30,1020.9,Tab 6a,Foreign Subsidiary
Total operating income,2018-12-31,1042.6,Tab 6a,Foreign Subsidiary
Total operating income,2019-03-31,1031.1,Tab 6a,Foreign Subsidiary
Total operating income,2019-06-30,1099.1,Tab 6a,Foreign Subsidiary
Total operating income,2019-09-30,1116,Tab 6a,Foreign Subsidiary
Total operating income,2019-12-31,1057.1,Tab 6a,Foreign Subsidiary
Total operating income,2020-03-31,1115.9,Tab 6a,Foreign Subsidiary
Total operating income,2020-06-30,987.5,Tab 6a,Foreign Subsidiary
Total operating income,2020-09-30,998.5,Tab 6a,Foreign Subsidiary
Total operating income,2020-12-31,1000.3,Tab 6a,Foreign Subsidiary
Total operating income,2021-03-31,975,Tab 6a,Foreign Subsidiary
Total operating income,2021-06-30,1007.7,Tab 6a,Foreign Subsidiary
Total operating income,2021-09-30,999.4,Tab 6a,Foreign Subsidiary
Total operating income,2021-12-31,974,Tab 6a,Foreign Subsidiary
Total operating income,2022-03-31,919,Tab 6a,Foreign Subsidiary
Total operating income,2022-06-30,726.8,Tab 6a,Foreign Subsidiary
Total operating income,2022-09-30,893.9,Tab 6a,Foreign Subsidiary
Total operating income,2022-12-31,983.6,Tab 6a,Foreign Subsidiary
Total operating income,2023-03-31,979.9,Tab 6a,Foreign Subsidiary
Total operating income,2023-06-30,970.4,Tab 6a,Foreign Subsidiary
Total operating income,2023-09-30,1010.7,Tab 6a,Foreign Subsidiary
Total operating income,2023-12-31,1012.1,Tab 6a,Foreign Subsidiary
Total operating income,2024-03-31,999.4,Tab 6a,Foreign Subsidiary
Total operating income,2024-06-30,1011.9,Tab 6a,Foreign Subsidiary
Total operating income,2024-09-30,1068.3,Tab 6a,Foreign Subsidiary
Total operating income,2024-12-31,1055.2,Tab 6a,Foreign Subsidiary
Total operating income,2025-03-31,NA,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2004-06-30,46,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2004-09-30,28.4,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2004-12-31,-2.1,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2005-03-31,16.8,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2005-06-30,41,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2005-09-30,29,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2005-12-31,42.2,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2006-03-31,61.2,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2006-06-30,60.9,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2006-09-30,57,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2006-12-31,92.5,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2007-03-31,36.9,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2007-06-30,80.3,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2007-09-30,68,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2007-12-31,121.1,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2008-03-31,84.6,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2008-06-30,122,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2008-09-30,146.6,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2008-12-31,108.5,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2009-03-31,131.2,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2009-06-30,160.1,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2009-09-30,121.6,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2009-12-31,144.8,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2010-03-31,98.1,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2010-06-30,98.5,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2010-09-30,96.1,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2010-12-31,139,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2011-03-31,117.7,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2011-06-30,120.5,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2011-09-30,144.1,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2011-12-31,93.2,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2012-03-31,165.6,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2012-06-30,133.3,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2012-09-30,79.6,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2012-12-31,71.3,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2013-03-31,113.6,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2013-06-30,95.8,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2013-09-30,58.1,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2013-12-31,87.1,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2014-03-31,75.3,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2014-06-30,90.7,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2014-09-30,74.5,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2014-12-31,74.8,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2015-03-31,47.8,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2015-06-30,48.9,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2015-09-30,NA,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2015-12-31,92.5,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2016-03-31,53,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2016-06-30,65.9,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2016-09-30,49.7,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2016-12-31,25.5,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2017-03-31,76.2,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2017-06-30,45.6,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2017-09-30,59.6,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2017-12-31,52.8,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2018-03-31,56.8,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2018-06-30,103.1,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2018-09-30,45.1,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2018-12-31,41.5,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2019-03-31,64.4,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2019-06-30,74.2,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2019-09-30,32.9,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2019-12-31,7.9,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2020-03-31,143.6,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2020-06-30,135.7,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2020-09-30,NA,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2020-12-31,-16.9,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2021-03-31,-15.1,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2021-06-30,-112.1,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2021-09-30,NA,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2021-12-31,-20.4,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2022-03-31,-29.2,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2022-06-30,-6.4,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2022-09-30,23.9,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2022-12-31,4,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2023-03-31,14,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2023-06-30,45.3,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2023-09-30,3.7,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2023-12-31,28.5,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2024-03-31,10,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2024-06-30,9.2,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2024-09-30,10,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2024-12-31,46.5,Tab 6a,Foreign Subsidiary
Charge for bad or doubtful debts,2025-03-31,NA,Tab 6a,Foreign Subsidiary
Total operating expenses,2004-06-30,406.6,Tab 6a,Foreign Subsidiary
Total operating expenses,2004-09-30,436.7,Tab 6a,Foreign Subsidiary
Total operating expenses,2004-12-31,487.1,Tab 6a,Foreign Subsidiary
Total operating expenses,2005-03-31,464.4,Tab 6a,Foreign Subsidiary
Total operating expenses,2005-06-30,410.7,Tab 6a,Foreign Subsidiary
Total operating expenses,2005-09-30,399.8,Tab 6a,Foreign Subsidiary
Total operating expenses,2005-12-31,481.4,Tab 6a,Foreign Subsidiary
Total operating expenses,2006-03-31,529,Tab 6a,Foreign Subsidiary
Total operating expenses,2006-06-30,566.8,Tab 6a,Foreign Subsidiary
Total operating expenses,2006-09-30,505.1,Tab 6a,Foreign Subsidiary
Total operating expenses,2006-12-31,666.1,Tab 6a,Foreign Subsidiary
Total operating expenses,2007-03-31,594.7,Tab 6a,Foreign Subsidiary
Total operating expenses,2007-06-30,575.3,Tab 6a,Foreign Subsidiary
Total operating expenses,2007-09-30,624.7,Tab 6a,Foreign Subsidiary
Total operating expenses,2007-12-31,688.7,Tab 6a,Foreign Subsidiary
Total operating expenses,2008-03-31,694.1,Tab 6a,Foreign Subsidiary
Total operating expenses,2008-06-30,677,Tab 6a,Foreign Subsidiary
Total operating expenses,2008-09-30,699.8,Tab 6a,Foreign Subsidiary
Total operating expenses,2008-12-31,568.9,Tab 6a,Foreign Subsidiary
Total operating expenses,2009-03-31,441.5,Tab 6a,Foreign Subsidiary
Total operating expenses,2009-06-30,472.8,Tab 6a,Foreign Subsidiary
Total operating expenses,2009-09-30,425,Tab 6a,Foreign Subsidiary
Total operating expenses,2009-12-31,415.4,Tab 6a,Foreign Subsidiary
Total operating expenses,2010-03-31,429.1,Tab 6a,Foreign Subsidiary
Total operating expenses,2010-06-30,438,Tab 6a,Foreign Subsidiary
Total operating expenses,2010-09-30,460.8,Tab 6a,Foreign Subsidiary
Total operating expenses,2010-12-31,494.9,Tab 6a,Foreign Subsidiary
Total operating expenses,2011-03-31,432.4,Tab 6a,Foreign Subsidiary
Total operating expenses,2011-06-30,433.1,Tab 6a,Foreign Subsidiary
Total operating expenses,2011-09-30,426.3,Tab 6a,Foreign Subsidiary
Total operating expenses,2011-12-31,390.1,Tab 6a,Foreign Subsidiary
Total operating expenses,2012-03-31,423,Tab 6a,Foreign Subsidiary
Total operating expenses,2012-06-30,433.7,Tab 6a,Foreign Subsidiary
Total operating expenses,2012-09-30,486.2,Tab 6a,Foreign Subsidiary
Total operating expenses,2012-12-31,426.7,Tab 6a,Foreign Subsidiary
Total operating expenses,2013-03-31,432.7,Tab 6a,Foreign Subsidiary
Total operating expenses,2013-06-30,430.6,Tab 6a,Foreign Subsidiary
Total operating expenses,2013-09-30,472.9,Tab 6a,Foreign Subsidiary
Total operating expenses,2013-12-31,451,Tab 6a,Foreign Subsidiary
Total operating expenses,2014-03-31,466,Tab 6a,Foreign Subsidiary
Total operating expenses,2014-06-30,458,Tab 6a,Foreign Subsidiary
Total operating expenses,2014-09-30,423,Tab 6a,Foreign Subsidiary
Total operating expenses,2014-12-31,518.4,Tab 6a,Foreign Subsidiary
Total operating expenses,2015-03-31,441.2,Tab 6a,Foreign Subsidiary
Total operating expenses,2015-06-30,453.4,Tab 6a,Foreign Subsidiary
Total operating expenses,2015-09-30,NA,Tab 6a,Foreign Subsidiary
Total operating expenses,2015-12-31,503,Tab 6a,Foreign Subsidiary
Total operating expenses,2016-03-31,465.3,Tab 6a,Foreign Subsidiary
Total operating expenses,2016-06-30,481.1,Tab 6a,Foreign Subsidiary
Total operating expenses,2016-09-30,460.5,Tab 6a,Foreign Subsidiary
Total operating expenses,2016-12-31,505.2,Tab 6a,Foreign Subsidiary
Total operating expenses,2017-03-31,483.5,Tab 6a,Foreign Subsidiary
